month,scheme_name,avg_nav,min_nav,max_nav
2018-03,Nippon India Large Cap Fund - Regular - Growth,34.4631,33.0696,36.7355
2018-03,SBI Bluechip Fund - Regular Plan - Growth,145.2501,142.3179,149.5011
2018-02,Axis Bluechip Fund - Regular - Growth,3658.0573,3564.3398,3782.6099
2018-02,HDFC Top 100 Fund - Direct Plan - Growth,59.1286,52.5668,65.5915
2018-02,ICICI Pru Bluechip Fund - Regular - Growth,44.9924,43.6676,47.674
2018-02,Kotak Bluechip Fund - Regular - Growth,57.1989,56.1832,58.5508
2018-02,Nippon India Large Cap Fund - Regular - Growth,34.092,32.7923,34.989
2018-02,SBI Bluechip Fund - Regular Plan - Growth,146.0508,142.3015,149.4785
2018-01,Axis Bluechip Fund - Regular - Growth,3663.9172,3563.7227,3781.7547
2018-01,HDFC Top 100 Fund - Direct Plan - Growth,58.9867,52.0587,66.1953
2018-01,ICICI Pru Bluechip Fund - Regular - Growth,44.9301,43.1171,48.265
2018-01,Kotak Bluechip Fund - Regular - Growth,57.3619,56.2748,58.8678
2018-01,Nippon India Large Cap Fund - Regular - Growth,34.4435,33.3544,35.7358
2018-01,SBI Bluechip Fund - Regular Plan - Growth,145.6012,140.6243,149.4635
2017-12,Axis Bluechip Fund - Regular - Growth,3453.3564,3348.1344,3551.3086
2017-12,HDFC Top 100 Fund - Direct Plan - Growth,48.774,38.1337,63.3879
2017-12,ICICI Pru Bluechip Fund - Regular - Growth,39.0631,32.4691,42.8721
2017-12,Kotak Bluechip Fund - Regular - Growth,51.2112,44.7539,55.9491
2017-12,Nippon India Large Cap Fund - Regular - Growth,30.5544,25.6686,33.885
2017-12,SBI Bluechip Fund - Regular Plan - Growth,145.8393,142.4196,149.544
2017-11,Axis Bluechip Fund - Regular - Growth,3456.2341,3347.5491,3550.7104
2017-11,HDFC Top 100 Fund - Direct Plan - Growth,48.969,38.2558,63.6318
2017-11,ICICI Pru Bluechip Fund - Regular - Growth,39.0467,32.4137,43.0751
2017-11,Kotak Bluechip Fund - Regular - Growth,51.2004,44.7656,56.4358
2017-11,Nippon India Large Cap Fund - Regular - Growth,30.5185,25.5653,34.0329
2017-11,SBI Bluechip Fund - Regular Plan - Growth,146.0452,142.2557,149.5962
2017-10,Axis Bluechip Fund - Regular - Growth,3449.2099,3346.9752,3550.1024
2017-10,HDFC Top 100 Fund - Direct Plan - Growth,46.3716,38.0179,57.7898
2017-10,ICICI Pru Bluechip Fund - Regular - Growth,37.6018,32.1411,42.1625
2017-10,Kotak Bluechip Fund - Regular - Growth,49.8669,44.604,55.296
2017-10,Nippon India Large Cap Fund - Regular - Growth,29.6267,25.3305,33.6443
2017-10,SBI Bluechip Fund - Regular Plan - Growth,144.658,140.3602,149.3439
2017-09,Axis Bluechip Fund - Regular - Growth,3432.9277,3346.3857,3531.2451
2017-09,HDFC Top 100 Fund - Direct Plan - Growth,46.3107,37.8471,58.0804
2017-09,ICICI Pru Bluechip Fund - Regular - Growth,37.6602,31.9912,42.2021
2017-09,Kotak Bluechip Fund - Regular - Growth,50.0183,44.6436,55.5355
2017-09,Nippon India Large Cap Fund - Regular - Growth,29.5612,25.0859,33.4535
2017-09,SBI Bluechip Fund - Regular Plan - Growth,144.6653,140.3961,149.335
2017-08,Axis Bluechip Fund - Regular - Growth,3450.869,3345.8006,3548.8589
2017-08,HDFC Top 100 Fund - Direct Plan - Growth,48.9183,40.9586,62.8436
2017-08,ICICI Pru Bluechip Fund - Regular - Growth,38.9984,34.2462,42.8027
2017-08,Kotak Bluechip Fund - Regular - Growth,51.3884,46.1045,56.3363
2017-08,Nippon India Large Cap Fund - Regular - Growth,30.6237,27.077,33.871
2017-08,SBI Bluechip Fund - Regular Plan - Growth,145.6454,140.6217,149.6701
2017-07,Axis Bluechip Fund - Regular - Growth,3450.2442,3363.8316,3548.2344
2017-07,HDFC Top 100 Fund - Direct Plan - Growth,48.6497,40.9243,61.9916
2017-07,ICICI Pru Bluechip Fund - Regular - Growth,38.8574,34.2879,42.3686
2017-07,Kotak Bluechip Fund - Regular - Growth,51.263,46.1615,55.8834
2017-07,Nippon India Large Cap Fund - Regular - Growth,30.6089,27.0582,33.6118
2017-07,SBI Bluechip Fund - Regular Plan - Growth,145.7273,140.6715,149.6687
2017-06,Axis Bluechip Fund - Regular - Growth,3448.5354,3344.6377,3547.5998
2017-06,HDFC Top 100 Fund - Direct Plan - Growth,47.9981,37.6588,61.4633
2017-06,ICICI Pru Bluechip Fund - Regular - Growth,38.176,32.0693,42.4219
2017-06,Kotak Bluechip Fund - Regular - Growth,50.8065,44.6518,56.4759
2017-06,Nippon India Large Cap Fund - Regular - Growth,30.0382,25.0766,33.9914
2017-06,SBI Bluechip Fund - Regular Plan - Growth,145.4364,140.7214,149.6636
2017-05,Axis Bluechip Fund - Regular - Growth,3442.8159,3344.0332,3546.9882
2017-05,HDFC Top 100 Fund - Direct Plan - Growth,48.1157,37.6091,61.5105
2017-05,ICICI Pru Bluechip Fund - Regular - Growth,38.5025,32.0326,42.2472
2017-05,Kotak Bluechip Fund - Regular - Growth,50.9579,44.893,55.7219
2017-05,Nippon India Large Cap Fund - Regular - Growth,30.1571,25.1755,33.4891
2017-05,SBI Bluechip Fund - Regular Plan - Growth,145.5659,142.1662,149.6015
2017-04,Axis Bluechip Fund - Regular - Growth,3452.0111,3343.4504,3546.3997
2017-04,HDFC Top 100 Fund - Direct Plan - Growth,48.8609,37.3559,61.3177
2017-04,ICICI Pru Bluechip Fund - Regular - Growth,39.0087,31.8272,42.4191
2017-04,Kotak Bluechip Fund - Regular - Growth,51.1875,44.5042,55.7399
2017-04,Nippon India Large Cap Fund - Regular - Growth,30.4878,24.9821,33.4572
2017-04,SBI Bluechip Fund - Regular Plan - Growth,146.4321,142.1884,149.5704
2017-03,Axis Bluechip Fund - Regular - Growth,3445.0142,3342.8581,3545.7868
2017-03,HDFC Top 100 Fund - Direct Plan - Growth,45.7473,37.2804,57.5792
2017-03,ICICI Pru Bluechip Fund - Regular - Growth,37.4594,31.9537,42.442
2017-03,Kotak Bluechip Fund - Regular - Growth,49.7133,44.4973,56.0156
2017-03,Nippon India Large Cap Fund - Regular - Growth,29.501,25.0489,33.9577
2017-03,SBI Bluechip Fund - Regular Plan - Growth,144.6857,140.8939,149.2935
2017-02,Axis Bluechip Fund - Regular - Growth,3428.7253,3342.2468,3527.0105
2017-02,HDFC Top 100 Fund - Direct Plan - Growth,44.5998,36.945,56.6875
2017-02,ICICI Pru Bluechip Fund - Regular - Growth,37.0813,31.9456,42.4388
2017-02,Kotak Bluechip Fund - Regular - Growth,49.2183,44.2947,55.6619
2017-02,Nippon India Large Cap Fund - Regular - Growth,29.2571,24.8896,33.8467
2017-02,SBI Bluechip Fund - Regular Plan - Growth,144.1936,140.6931,149.2423
2017-01,Axis Bluechip Fund - Regular - Growth,3426.7947,3341.6261,3526.408
2017-01,HDFC Top 100 Fund - Direct Plan - Growth,48.7435,39.5325,61.4989
2017-01,ICICI Pru Bluechip Fund - Regular - Growth,39.0333,33.9805,42.4335
2017-01,Kotak Bluechip Fund - Regular - Growth,51.1983,45.6344,55.5939
2017-01,Nippon India Large Cap Fund - Regular - Growth,30.7707,26.6348,33.6633
2017-01,SBI Bluechip Fund - Regular Plan - Growth,145.4311,140.6291,149.1872
2016-12,Axis Bluechip Fund - Regular - Growth,3220.9299,3109.3768,3329.6099
2016-12,HDFC Top 100 Fund - Direct Plan - Growth,34.8656,30.1716,37.4765
2016-12,ICICI Pru Bluechip Fund - Regular - Growth,31.964,28.5467,34.5872
2016-12,Kotak Bluechip Fund - Regular - Growth,45.3818,42.8915,46.7207
2016-12,Nippon India Large Cap Fund - Regular - Growth,23.8277,20.335,26.2624
2016-12,SBI Bluechip Fund - Regular Plan - Growth,131.0464,125.6591,136.85
2016-11,Axis Bluechip Fund - Regular - Growth,3202.9052,3108.7484,3311.4206
2016-11,HDFC Top 100 Fund - Direct Plan - Growth,34.3839,30.4832,39.2286
2016-11,ICICI Pru Bluechip Fund - Regular - Growth,31.3996,28.6778,34.3164
2016-11,Kotak Bluechip Fund - Regular - Growth,45.2676,42.9294,47.0822
2016-11,Nippon India Large Cap Fund - Regular - Growth,23.2644,20.5606,25.6714
2016-11,SBI Bluechip Fund - Regular Plan - Growth,130.8053,125.7259,139.5813
2016-10,Axis Bluechip Fund - Regular - Growth,3205.2906,3108.1152,3310.7985
2016-10,HDFC Top 100 Fund - Direct Plan - Growth,35.3877,31.0779,40.4711
2016-10,ICICI Pru Bluechip Fund - Regular - Growth,32.2965,29.5812,35.1907
2016-10,Kotak Bluechip Fund - Regular - Growth,45.5531,43.773,46.6929
2016-10,Nippon India Large Cap Fund - Regular - Growth,23.9697,21.2345,26.6654
2016-10,SBI Bluechip Fund - Regular Plan - Growth,132.6187,125.9592,139.7669
2016-09,Axis Bluechip Fund - Regular - Growth,3237.1761,3127.2983,3327.8721
2016-09,HDFC Top 100 Fund - Direct Plan - Growth,35.3858,31.0997,39.7184
2016-09,ICICI Pru Bluechip Fund - Regular - Growth,32.3769,29.5713,35.1591
2016-09,Kotak Bluechip Fund - Regular - Growth,45.5207,43.8215,46.7809
2016-09,Nippon India Large Cap Fund - Regular - Growth,24.2318,21.511,26.8397
2016-09,SBI Bluechip Fund - Regular Plan - Growth,133.3623,125.937,141.2674
2016-08,Axis Bluechip Fund - Regular - Growth,3217.7825,3106.8293,3327.206
2016-08,HDFC Top 100 Fund - Direct Plan - Growth,35.4235,31.0575,40.2973
2016-08,ICICI Pru Bluechip Fund - Regular - Growth,32.314,29.5397,35.3805
2016-08,Kotak Bluechip Fund - Regular - Growth,45.6612,44.0482,47.0299
2016-08,Nippon India Large Cap Fund - Regular - Growth,24.1691,21.7427,27.1191
2016-08,SBI Bluechip Fund - Regular Plan - Growth,132.6763,125.7146,141.328
2016-07,Axis Bluechip Fund - Regular - Growth,3221.8568,3106.1847,3326.6282
2016-07,HDFC Top 100 Fund - Direct Plan - Growth,36.6839,33.0194,40.3143
2016-07,ICICI Pru Bluechip Fund - Regular - Growth,32.8421,29.8722,35.1869
2016-07,Kotak Bluechip Fund - Regular - Growth,45.8203,44.2018,46.8986
2016-07,Nippon India Large Cap Fund - Regular - Growth,24.7829,22.0958,27.1298
2016-07,SBI Bluechip Fund - Regular Plan - Growth,134.3074,125.6648,141.4759
2016-06,Axis Bluechip Fund - Regular - Growth,3233.6119,3105.5455,3326.5241
2016-06,HDFC Top 100 Fund - Direct Plan - Growth,36.0044,33.2317,39.8451
2016-06,ICICI Pru Bluechip Fund - Regular - Growth,32.4963,30.0595,35.2977
2016-06,Kotak Bluechip Fund - Regular - Growth,45.5929,44.4492,46.8287
2016-06,Nippon India Large Cap Fund - Regular - Growth,24.3651,22.2747,26.9959
2016-06,SBI Bluechip Fund - Regular Plan - Growth,133.4317,125.5842,142.7747
2016-05,Axis Bluechip Fund - Regular - Growth,3216.4356,3104.8751,3325.9363
2016-05,HDFC Top 100 Fund - Direct Plan - Growth,35.5854,32.187,39.9987
2016-05,ICICI Pru Bluechip Fund - Regular - Growth,32.2162,29.9676,35.3256
2016-05,Kotak Bluechip Fund - Regular - Growth,45.4213,44.0239,46.8559
2016-05,Nippon India Large Cap Fund - Regular - Growth,24.0533,22.1293,26.8287
2016-05,SBI Bluechip Fund - Regular Plan - Growth,132.4419,125.538,142.6727
2016-04,Axis Bluechip Fund - Regular - Growth,3212.8747,3104.225,3325.3068
2016-04,HDFC Top 100 Fund - Direct Plan - Growth,35.2036,31.114,39.8044
2016-04,ICICI Pru Bluechip Fund - Regular - Growth,32.1063,29.5697,35.3535
2016-04,Kotak Bluechip Fund - Regular - Growth,45.2737,43.5567,46.68
2016-04,Nippon India Large Cap Fund - Regular - Growth,23.8757,21.8202,26.8853
2016-04,SBI Bluechip Fund - Regular Plan - Growth,131.2485,125.4695,138.8435
2016-03,Axis Bluechip Fund - Regular - Growth,3200.6742,3103.5954,3306.5054
2016-03,HDFC Top 100 Fund - Direct Plan - Growth,35.3047,31.1097,40.5851
2016-03,ICICI Pru Bluechip Fund - Regular - Growth,32.415,29.5679,35.2722
2016-03,Kotak Bluechip Fund - Regular - Growth,45.3541,43.6238,46.5561
2016-03,Nippon India Large Cap Fund - Regular - Growth,23.8951,21.6981,26.714
2016-03,SBI Bluechip Fund - Regular Plan - Growth,132.097,125.7466,138.9047
2016-02,Axis Bluechip Fund - Regular - Growth,3232.7304,3122.7447,3324.091
2016-02,HDFC Top 100 Fund - Direct Plan - Growth,35.5393,30.9607,41.034
2016-02,ICICI Pru Bluechip Fund - Regular - Growth,32.4519,29.2089,34.9656
2016-02,Kotak Bluechip Fund - Regular - Growth,45.2977,43.6878,46.6252
2016-02,Nippon India Large Cap Fund - Regular - Growth,24.0499,21.4877,26.5166
2016-02,SBI Bluechip Fund - Regular Plan - Growth,133.1954,125.809,142.5539
2016-01,Axis Bluechip Fund - Regular - Growth,3213.3327,3102.3838,3323.7685
2016-01,HDFC Top 100 Fund - Direct Plan - Growth,35.4923,30.5287,41.6575
2016-01,ICICI Pru Bluechip Fund - Regular - Growth,32.4591,28.7737,35.3692
2016-01,Kotak Bluechip Fund - Regular - Growth,45.4888,43.3789,46.714
2016-01,Nippon India Large Cap Fund - Regular - Growth,24.167,20.9882,26.4556
2016-01,SBI Bluechip Fund - Regular Plan - Growth,132.5952,125.3359,142.6678
2015-12,Axis Bluechip Fund - Regular - Growth,635.7117,28.6885,3070.7243
2015-12,HDFC Top 100 Fund - Direct Plan - Growth,30.7782,29.2746,32.7984
2015-12,ICICI Pru Bluechip Fund - Regular - Growth,31.3579,30.0342,32.8422
2015-12,Kotak Bluechip Fund - Regular - Growth,44.9741,42.7468,46.8326
2015-12,Nippon India Large Cap Fund - Regular - Growth,24.252,23.2541,25.4292
2015-12,SBI Bluechip Fund - Regular Plan - Growth,118.8487,115.4215,123.7532
2015-11,Axis Bluechip Fund - Regular - Growth,1038.4627,28.6819,3088.6927
2015-11,HDFC Top 100 Fund - Direct Plan - Growth,31.1365,29.1922,33.3291
2015-11,ICICI Pru Bluechip Fund - Regular - Growth,31.3303,30.2249,33.2314
2015-11,Kotak Bluechip Fund - Regular - Growth,45.0871,43.0751,47.1728
2015-11,Nippon India Large Cap Fund - Regular - Growth,24.1103,23.1149,25.3892
2015-11,SBI Bluechip Fund - Regular Plan - Growth,119.906,116.669,124.7011
2015-10,Axis Bluechip Fund - Regular - Growth,939.4391,28.8799,3088.0813
2015-10,HDFC Top 100 Fund - Direct Plan - Growth,31.6532,29.5782,33.7575
2015-10,ICICI Pru Bluechip Fund - Regular - Growth,31.558,30.3335,33.3264
2015-10,Kotak Bluechip Fund - Regular - Growth,45.2866,42.7744,47.2341
2015-10,Nippon India Large Cap Fund - Regular - Growth,24.3978,23.3611,25.5996
2015-10,SBI Bluechip Fund - Regular Plan - Growth,120.4019,116.6639,124.6787
2015-09,Axis Bluechip Fund - Regular - Growth,1130.9943,28.6687,3087.4736
2015-09,HDFC Top 100 Fund - Direct Plan - Growth,31.2263,29.2003,33.0826
2015-09,ICICI Pru Bluechip Fund - Regular - Growth,31.242,29.8206,33.1982
2015-09,Kotak Bluechip Fund - Regular - Growth,44.6431,42.3017,46.6422
2015-09,Nippon India Large Cap Fund - Regular - Growth,24.1393,23.1808,25.4355
2015-09,SBI Bluechip Fund - Regular Plan - Growth,120.1508,115.2179,124.6578
2015-08,Axis Bluechip Fund - Regular - Growth,1130.7078,28.6621,3086.8712
2015-08,HDFC Top 100 Fund - Direct Plan - Growth,31.1148,29.2325,33.2944
2015-08,ICICI Pru Bluechip Fund - Regular - Growth,31.1153,29.7028,32.9273
2015-08,Kotak Bluechip Fund - Regular - Growth,45.067,42.1954,46.5189
2015-08,Nippon India Large Cap Fund - Regular - Growth,23.8827,22.9928,25.3594
2015-08,SBI Bluechip Fund - Regular Plan - Growth,120.1516,115.1534,124.6356
2015-07,Axis Bluechip Fund - Regular - Growth,1037.7598,28.6555,3086.2556
2015-07,HDFC Top 100 Fund - Direct Plan - Growth,31.5342,28.7345,33.7308
2015-07,ICICI Pru Bluechip Fund - Regular - Growth,31.4067,29.2748,33.4199
2015-07,Kotak Bluechip Fund - Regular - Growth,45.2164,41.8746,47.2899
2015-07,Nippon India Large Cap Fund - Regular - Growth,24.0636,22.6228,25.6753
2015-07,SBI Bluechip Fund - Regular Plan - Growth,120.3728,115.0964,124.7185
2015-06,Axis Bluechip Fund - Regular - Growth,1240.4035,28.6489,3085.6465
2015-06,HDFC Top 100 Fund - Direct Plan - Growth,31.2319,28.566,33.7245
2015-06,ICICI Pru Bluechip Fund - Regular - Growth,31.4556,29.2677,33.3743
2015-06,Kotak Bluechip Fund - Regular - Growth,45.1535,41.9532,47.273
2015-06,Nippon India Large Cap Fund - Regular - Growth,24.381,23.2978,25.7285
2015-06,SBI Bluechip Fund - Regular Plan - Growth,119.6917,115.0098,124.1927
2015-05,Axis Bluechip Fund - Regular - Growth,634.7872,28.6423,3066.2883
2015-05,HDFC Top 100 Fund - Direct Plan - Growth,31.2686,29.3031,34.118
2015-05,ICICI Pru Bluechip Fund - Regular - Growth,31.5771,29.9841,33.2522
2015-05,Kotak Bluechip Fund - Regular - Growth,45.0819,42.5467,47.4126
2015-05,Nippon India Large Cap Fund - Regular - Growth,24.4724,23.7208,25.7857
2015-05,SBI Bluechip Fund - Regular Plan - Growth,119.4657,115.0697,124.1902
2015-04,Axis Bluechip Fund - Regular - Growth,1239.8428,28.6357,3084.3877
2015-04,HDFC Top 100 Fund - Direct Plan - Growth,31.7151,29.4409,34.1317
2015-04,ICICI Pru Bluechip Fund - Regular - Growth,31.4809,30.7805,32.8123
2015-04,Kotak Bluechip Fund - Regular - Growth,45.2508,43.3804,47.4579
2015-04,Nippon India Large Cap Fund - Regular - Growth,24.3859,23.0544,25.7662
2015-04,SBI Bluechip Fund - Regular Plan - Growth,120.6508,116.6401,124.672
2015-03,Axis Bluechip Fund - Regular - Growth,1165.278,28.8337,3083.7681
2015-03,HDFC Top 100 Fund - Direct Plan - Growth,31.9321,29.5373,33.884
2015-03,ICICI Pru Bluechip Fund - Regular - Growth,31.6893,30.7576,32.7511
2015-03,Kotak Bluechip Fund - Regular - Growth,45.3938,43.6408,47.2923
2015-03,Nippon India Large Cap Fund - Regular - Growth,24.5527,23.5001,25.8821
2015-03,SBI Bluechip Fund - Regular Plan - Growth,120.5877,116.6952,124.7928
2015-02,Axis Bluechip Fund - Regular - Growth,1038.7724,28.6226,3083.1525
2015-02,HDFC Top 100 Fund - Direct Plan - Growth,31.2679,29.4253,33.8327
2015-02,ICICI Pru Bluechip Fund - Regular - Growth,31.372,29.9872,32.332
2015-02,Kotak Bluechip Fund - Regular - Growth,44.8233,42.5325,46.75
2015-02,Nippon India Large Cap Fund - Regular - Growth,24.3562,23.2252,25.8113
2015-02,SBI Bluechip Fund - Regular Plan - Growth,119.8472,115.0298,124.6293
2015-01,Axis Bluechip Fund - Regular - Growth,1373.458,28.616,3082.5388
2015-01,HDFC Top 100 Fund - Direct Plan - Growth,31.1238,29.3671,33.5186
2015-01,ICICI Pru Bluechip Fund - Regular - Growth,31.3753,29.5761,32.3301
2015-01,Kotak Bluechip Fund - Regular - Growth,45.1369,42.4985,47.2125
2015-01,Nippon India Large Cap Fund - Regular - Growth,24.1311,23.4492,24.9774
2015-01,SBI Bluechip Fund - Regular Plan - Growth,120.6923,115.0622,124.6288
2014-12,Axis Bluechip Fund - Regular - Growth,27.4236,26.2934,28.4846
2014-12,HDFC Top 100 Fund - Direct Plan - Growth,20.2267,13.6874,27.4434
2014-12,ICICI Pru Bluechip Fund - Regular - Growth,23.4395,17.1504,28.6958
2014-12,Kotak Bluechip Fund - Regular - Growth,37.5005,33.0892,42.3191
2014-12,Nippon India Large Cap Fund - Regular - Growth,19.4344,14.6409,23.2532
2014-12,SBI Bluechip Fund - Regular Plan - Growth,108.5793,103.7487,114.7909
2014-11,Axis Bluechip Fund - Regular - Growth,27.4167,26.4816,28.4779
2014-11,HDFC Top 100 Fund - Direct Plan - Growth,20.1017,13.6983,27.739
2014-11,ICICI Pru Bluechip Fund - Regular - Growth,23.2514,17.0838,28.9082
2014-11,Kotak Bluechip Fund - Regular - Growth,37.3957,33.0822,42.5564
2014-11,Nippon India Large Cap Fund - Regular - Growth,19.3646,14.5698,23.4096
2014-11,SBI Bluechip Fund - Regular Plan - Growth,108.3262,103.7273,114.6519
2014-10,Axis Bluechip Fund - Regular - Growth,27.3978,26.2807,28.4713
2014-10,HDFC Top 100 Fund - Direct Plan - Growth,19.6671,13.7402,27.2901
2014-10,ICICI Pru Bluechip Fund - Regular - Growth,22.8382,17.0094,28.8866
2014-10,Kotak Bluechip Fund - Regular - Growth,37.2621,33.1096,42.7592
2014-10,Nippon India Large Cap Fund - Regular - Growth,19.0556,14.4875,23.5379
2014-10,SBI Bluechip Fund - Regular Plan - Growth,108.0775,103.6477,114.5532
2014-09,Axis Bluechip Fund - Regular - Growth,27.3376,26.2744,28.4648
2014-09,HDFC Top 100 Fund - Direct Plan - Growth,19.9578,13.8644,27.0266
2014-09,ICICI Pru Bluechip Fund - Regular - Growth,23.1405,17.3968,28.8865
2014-09,Kotak Bluechip Fund - Regular - Growth,37.4366,33.1135,42.8366
2014-09,Nippon India Large Cap Fund - Regular - Growth,19.2966,14.7928,23.4637
2014-09,SBI Bluechip Fund - Regular Plan - Growth,108.2506,103.5989,114.6075
2014-08,Axis Bluechip Fund - Regular - Growth,27.4369,26.2681,28.4582
2014-08,HDFC Top 100 Fund - Direct Plan - Growth,20.9301,14.0081,27.5153
2014-08,ICICI Pru Bluechip Fund - Regular - Growth,23.804,17.4401,29.1879
2014-08,Kotak Bluechip Fund - Regular - Growth,37.9157,33.1048,43.158
2014-08,Nippon India Large Cap Fund - Regular - Growth,19.6396,14.8357,23.7779
2014-08,SBI Bluechip Fund - Regular Plan - Growth,108.8685,103.5945,114.5229
2014-07,Axis Bluechip Fund - Regular - Growth,27.3599,26.2617,28.4517
2014-07,HDFC Top 100 Fund - Direct Plan - Growth,18.2828,13.5552,24.567
2014-07,ICICI Pru Bluechip Fund - Regular - Growth,21.5921,17.0349,28.0049
2014-07,Kotak Bluechip Fund - Regular - Growth,36.1795,33.0979,41.2118
2014-07,Nippon India Large Cap Fund - Regular - Growth,18.0435,14.5266,22.8806
2014-07,SBI Bluechip Fund - Regular Plan - Growth,106.96,103.5881,113.0631
2014-06,Axis Bluechip Fund - Regular - Growth,27.1853,26.2553,28.247
2014-06,HDFC Top 100 Fund - Direct Plan - Growth,16.3436,13.5883,21.2068
2014-06,ICICI Pru Bluechip Fund - Regular - Growth,19.8546,16.9746,24.2479
2014-06,Kotak Bluechip Fund - Regular - Growth,34.8291,33.0351,37.3793
2014-06,Nippon India Large Cap Fund - Regular - Growth,16.8407,14.4906,20.0311
2014-06,SBI Bluechip Fund - Regular Plan - Growth,105.5376,103.5815,108.6927
2014-05,Axis Bluechip Fund - Regular - Growth,27.3053,26.2489,28.4387
2014-05,HDFC Top 100 Fund - Direct Plan - Growth,19.8294,13.5431,27.3359
